t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
12.05, 116.598, 28.2501, 116.934, 28.3749, 0.192653, -0.00236942, 10, 1.53769e-05
12.1, 117.088, 28.3456, 117.425, 28.4706, 0.192179, -0.00236866, 10, 1.51911e-05
12.15, 117.579, 28.4409, 117.916, 28.5661, 0.191705, -0.00236792, 10, 1.49878e-05
12.2, 118.07, 28.536, 118.407, 28.6614, 0.191232, -0.00236718, 10, 1.47979e-05
12.25, 118.561, 28.6309, 118.898, 28.7564, 0.190759, -0.00236644, 10, 1.46492e-05
12.3, 119.052, 28.7255, 119.388, 28.8512, 0.190285, -0.00236571, 10, 1.4566e-05
12.35, 119.543, 28.8199, 119.879, 28.9458, 0.189812, -0.00236499, 10, 1.45694e-05
12.4, 120.034, 28.9141, 120.37, 29.0401, 0.18934, -0.00236425, 10, 1.46769e-05
12.45, 120.525, 29.0081, 120.862, 29.1342, 0.188867, -0.00236351, 10, 1.49022e-05
12.5, 121.016, 29.1018, 121.353, 29.2281, 0.188394, -0.00236274, 10, 1.52556e-05
12.55, 121.507, 29.1953, 121.844, 29.3217, 0.187922, -0.00236196, 10, 1.57442e-05
12.6, 121.999, 29.2886, 122.335, 29.4151, 0.18745, -0.00236114, 10, 1.63713e-05
12.65, 122.49, 29.3816, 122.826, 29.5083, 0.186978, -0.00236028, 10, 1.71376e-05
12.7, 122.981, 29.4744, 123.318, 29.6013, 0.186506, -0.00235938, 10, 1.80407e-05
12.75, 123.473, 29.567, 123.809, 29.694, 0.186034, -0.00235843, 10, 1.90759e-05
12.8, 123.964, 29.6594, 124.3, 29.7865, 0.185563, -0.00235741, 10, 2.0236e-05
12.85, 124.455, 29.7515, 124.792, 29.8787, 0.185091, -0.00235634, 10, 2.15121e-05
12.9, 124.947, 29.8434, 125.283, 29.9707, 0.18462, -0.00235519, 10, 2.28936e-05
12.95, 125.438, 29.9351, 125.775, 30.0625, 0.18415, -0.00235398, 10, 2.43686e-05
13, 125.93, 30.0266, 126.266, 30.1541, 0.183679, -0.00235268, 10, 2.59245e-05
13.05, 126.422, 30.1178, 126.758, 30.2454, 0.183209, -0.0023513, 10, 2.75477e-05
13.1, 126.913, 30.2088, 127.249, 30.3365, 0.182739, -0.00234984, 10, 2.92247e-05
13.15, 127.405, 30.2996, 127.741, 30.4273, 0.182269, -0.00234829, 10, 3.09415e-05
13.2, 127.897, 30.3901, 128.233, 30.518, 0.1818, -0.00234666, 10, 3.26848e-05
13.25, 128.388, 30.4805, 128.725, 30.6084, 0.181331, -0.00234494, 10, 3.44414e-05
13.3, 128.88, 30.5706, 129.216, 30.6985, 0.180862, -0.00234313, 10, 3.61989e-05
13.35, 129.372, 30.6604, 129.708, 30.7885, 0.180394, -0.00234123, 10, 3.79455e-05
13.4, 129.864, 30.7501, 130.2, 30.8782, 0.179926, -0.00233925, 10, 3.96708e-05
13.45, 130.356, 30.8395, 130.692, 30.9677, 0.179459, -0.00233718, 10, 4.13651e-05
13.5, 130.848, 30.9287, 131.184, 31.0569, 0.178992, -0.00233503, 10, 4.30199e-05
13.55, 131.34, 31.0177, 131.676, 31.1459, 0.178525, -0.0023328, 10, 4.46281e-05
13.6, 131.832, 31.1064, 132.168, 31.2347, 0.178059, -0.00233049, 10, 4.61837e-05
