t,x,y,psi,delta,v,delta_dot
16.9, 109.935, 41.2323, -0.479988, -0.0305386, 9.85759, 0.00527682
16.95, 110.372, 41.0047, -0.485959, -0.030272, 9.85937, 0.00533168
17, 110.808, 40.7744, -0.491878, -0.0300028, 9.86113, 0.00538447
17.05, 111.243, 40.5415, -0.497745, -0.029731, 9.86286, 0.00543519
17.1, 111.676, 40.306, -0.503558, -0.0294568, 9.86458, 0.00548386
17.15, 112.108, 40.068, -0.509317, -0.0291803, 9.86627, 0.00553047
17.2, 112.539, 39.8274, -0.515023, -0.0289016, 9.86794, 0.00557504
17.25, 112.968, 39.5843, -0.520674, -0.0286207, 9.86959, 0.00561758
17.3, 113.396, 39.3388, -0.52627, -0.0283378, 9.87122, 0.00565811
17.35, 113.823, 39.0908, -0.531811, -0.028053, 9.87283, 0.00569663
17.4, 114.249, 38.8405, -0.537296, -0.0277663, 9.87442, 0.00573316
17.45, 114.673, 38.5877, -0.542725, -0.0274779, 9.87599, 0.00576771
17.5, 115.096, 38.3327, -0.548097, -0.0271879, 9.87754, 0.00580031
17.55, 115.517, 38.0753, -0.553412, -0.0268963, 9.87907, 0.00583096
17.6, 115.938, 37.8156, -0.558671, -0.0266034, 9.88058, 0.00585969
17.65, 116.357, 37.5537, -0.563872, -0.026309, 9.88208, 0.00588651
17.7, 116.774, 37.2896, -0.569015, -0.0260135, 9.88355, 0.00591144
17.75, 117.191, 37.0233, -0.5741, -0.0257167, 9.88501, 0.00593451
17.8, 117.606, 36.7548, -0.579127, -0.025419, 9.88644, 0.00595573
17.85, 118.02, 36.4843, -0.584096, -0.0251202, 9.88786, 0.00597512
17.9, 118.432, 36.2116, -0.589006, -0.0248206, 9.88927, 0.00599271
17.95, 118.843, 35.9369, -0.593858, -0.0245201, 9.89065, 0.00600852
18, 119.253, 35.6601, -0.59865, -0.024219, 9.89202, 0.00602257
18.05, 119.662, 35.3813, -0.603383, -0.0239173, 9.89337, 0.00603488
18.1, 120.069, 35.1006, -0.608058, -0.023615, 9.8947, 0.00604548
18.15, 120.475, 34.8179, -0.612672, -0.0233123, 9.89602, 0.0060544
18.2, 120.88, 34.5334, -0.617228, -0.0230092, 9.89732, 0.00606166
18.25, 121.284, 34.2469, -0.621724, -0.0227058, 9.8986, 0.00606728
18.3, 121.686, 33.9586, -0.62616, -0.0224023, 9.89987, 0.0060713
18.35, 122.087, 33.6685, -0.630537, -0.0220986, 9.90112, 0.00607373
18.4, 122.487, 33.3766, -0.634854, -0.0217948, 9.90235, 0.0060746
18.45, 122.886, 33.0829, -0.639111, -0.0214911, 9.90357, 0.00607395
18.5, 123.283, 32.7875, -0.643309, -0.0211876, 9.90478, 0.00607179
18.55, 123.68, 32.4904, -0.647447, -0.0208841, 9.90597, 0.00606816
18.6, 124.075, 32.1916, -0.651526, -0.020581, 9.90715, 0.00606309
18.65, 124.469, 31.8912, -0.655545, -0.0202782, 9.90831, 0.0060566
18.7, 124.862, 31.5892, -0.659504, -0.0199757, 9.90945, 0.00604872
18.75, 125.253, 31.2856, -0.663404, -0.0196737, 9.91058, 0.00603948
18.8, 125.644, 30.9804, -0.667245, -0.0193723, 9.9117, 0.00602891
18.85, 126.033, 30.6737, -0.671027, -0.0190715, 9.91281, 0.00601704
18.9, 126.421, 30.3654, -0.674749, -0.0187713, 9.9139, 0.0060039
18.95, 126.808, 30.0557, -0.678412, -0.0184718, 9.91497, 0.00598952
19, 127.194, 29.7446, -0.682017, -0.0181731, 9.91603, 0.00597393
19.05, 127.579, 29.432, -0.685563, -0.0178752, 9.91708, 0.00595715
19.1, 127.963, 29.1181, -0.68905, -0.0175783, 9.91812, 0.00593922
19.15, 128.346, 28.8027, -0.692479, -0.0172823, 9.91914, 0.00592017
19.2, 128.728, 28.4861, -0.695849, -0.0169873, 9.92015, 0.00590003
19.25, 129.108, 28.1681, -0.699162, -0.0166933, 9.92115, 0.00587882
19.3, 129.488, 27.8488, -0.702417, -0.0164005, 9.92214, 0.00585658
19.35, 129.867, 27.5282, -0.705614, -0.0161088, 9.92311, 0.00583335
19.4, 130.245, 27.2065, -0.708754, -0.0158184, 9.92407, 0.00580914
19.45, 130.621, 26.8835, -0.711837, -0.0155292, 9.92502, 0.00578399
19.5, 130.997, 26.5593, -0.714863, -0.0152413, 9.92596, 0.00575792
19.55, 131.372, 26.2339, -0.717832, -0.0149547, 9.92688, 0.00573098
19.6, 131.746, 25.9074, -0.720745, -0.0146696, 9.9278, 0.00570319
19.65, 132.119, 25.5798, -0.723602, -0.0143858, 9.9287, 0.00567458
19.7, 132.491, 25.2511, -0.726403, -0.0141036, 9.92959, 0.00564517
19.75, 132.862, 24.9213, -0.729148, -0.0138228, 9.93047, 0.00561501
19.8, 133.232, 24.5904, -0.731839, -0.0135436, 9.93134, 0.00558412
19.85, 133.602, 24.2586, -0.734474, -0.013266, 9.9322, 0.00555252
19.9, 133.97, 23.9257, -0.737055, -0.01299, 9.93305, 0.00552025
19.95, 134.338, 23.5919, -0.739581, -0.0127156, 9.93388, 0.00548735
20, 134.705, 23.2571, -0.742054, -0.0124429, 9.93471, 0.00545382
20.05, 135.071, 22.9214, -0.744472, -0.0121719, 9.93553, 0.00541972
20.1, 135.437, 22.5848, -0.746838, -0.0119027, 9.93633, 0.00538506
20.15, 135.801, 22.2472, -0.74915, -0.0116352, 9.93713, 0.00534988
20.2, 136.165, 21.9088, -0.75141, -0.0113695, 9.93791, 0.00531419
20.25, 136.528, 21.5696, -0.753618, -0.0111056, 9.93869, 0.00527804
20.3, 136.891, 21.2295, -0.755774, -0.0108435, 9.93946, 0.00524145
20.35, 137.252, 20.8887, -0.757878, -0.0105833, 9.94021, 0.00520445
20.4, 137.613, 20.547, -0.75993, -0.0103249, 9.94096, 0.00516706
20.45, 137.974, 20.2046, -0.761932, -0.0100685, 9.9417, 0.00512932
20.5, 138.333, 19.8614, -0.763884, -0.00981389, 9.94243, 0.00509125
20.55, 138.692, 19.5175, -0.765785, -0.00956125, 9.94315, 0.00505287
20.6, 139.051, 19.1729, -0.767637, -0.00931054, 9.94386, 0.00501422
20.65, 139.409, 18.8276, -0.76944, -0.00906177, 9.94456, 0.00497532
20.7, 139.766, 18.4816, -0.771193, -0.00881496, 9.94525, 0.00493619
20.75, 140.122, 18.135, -0.772898, -0.00857012, 9.94594, 0.00489687
20.8, 140.478, 17.7878, -0.774554, -0.00832725, 9.94661, 0.00485738
20.85, 140.834, 17.4399, -0.776163, -0.00808636, 9.94728, 0.00481775
20.9, 141.189, 17.0915, -0.777724, -0.00784746, 9.94794, 0.00477799
20.95, 141.543, 16.7424, -0.779239, -0.00761056, 9.94859, 0.00473814
21, 141.897, 16.3929, -0.780706, -0.00737565, 9.94923, 0.00469822
21.05, 142.251, 16.0427, -0.782128, -0.00714273, 9.94987, 0.00465826
21.1, 142.604, 15.6921, -0.783503, -0.00691182, 9.95049, 0.00461827
21.15, 142.956, 15.3409, -0.784833, -0.0066829, 9.95111, 0.00457828
21.2, 143.308, 14.9893, -0.786118, -0.00645599, 9.95172, 0.00453832
21.25, 143.66, 14.6372, -0.787359, -0.00623107, 9.95233, 0.00449841
21.3, 144.011, 14.2846, -0.788555, -0.00600814, 9.95292, 0.00445857
21.35, 144.362, 13.9316, -0.789707, -0.0057872, 9.95351, 0.00441883
21.4, 144.712, 13.5781, -0.790815, -0.00556824, 9.95409, 0.0043792
21.45, 145.062, 13.2243, -0.791881, -0.00535125, 9.95467, 0.00433971
21.5, 145.412, 12.87, -0.792903, -0.00513623, 9.95523, 0.00430038
21.55, 145.761, 12.5154, -0.793884, -0.00492317, 9.95579, 0.00426123
21.6, 146.11, 12.1604, -0.794822, -0.00471206, 9.95635, 0.00422228
21.65, 146.459, 11.8051, -0.795719, -0.00450288, 9.95689, 0.00418355
21.7, 146.807, 11.4494, -0.796574, -0.00429563, 9.95743, 0.00414507
21.75, 147.155, 11.0934, -0.797389, -0.00409029, 9.95796, 0.00410685
21.8, 147.503, 10.7372, -0.798163, -0.00388684, 9.95849, 0.00406892
21.85, 147.851, 10.3806, -0.798897, -0.00368528, 9.95901, 0.00403128
21.9, 148.198, 10.0237, -0.799591, -0.00348558, 9.95952, 0.00399397
21.95, 148.545, 9.66664, -0.800246, -0.00328773, 9.96002, 0.00395699
22, 148.892, 9.30929, -0.800862, -0.00309171, 9.96052, 0.00392038
22.05, 149.239, 8.95171, -0.801439, -0.0028975, 9.96102, 0.00388414
22.1, 149.585, 8.59391, -0.801978, -0.00270509, 9.96151, 0.00384829
22.15, 149.932, 8.23591, -0.802479, -0.00251444, 9.96199, 0.00381286
22.2, 150.278, 7.87772, -0.802943, -0.00232555, 9.96246, 0.00377785
22.25, 150.624, 7.51936, -0.803369, -0.00213839, 9.96293, 0.00374329
22.3, 150.97, 7.16082, -0.803758, -0.00195293, 9.96339, 0.00370919
22.35, 151.315, 6.80214, -0.80411, -0.00176915, 9.96385, 0.00367557
22.4, 151.661, 6.44332, -0.804427, -0.00158703, 9.9643, 0.00364244
22.45, 152.007, 6.08437, -0.804707, -0.00140654, 9.96475, 0.00360982
22.5, 152.352, 5.72531, -0.804952, -0.00122765, 9.96519, 0.00357772
22.55, 152.697, 5.36615, -0.805161, -0.00105034, 9.96563, 0.00354617
22.6, 153.043, 5.0069, -0.805335, -0.000874583, 9.96606, 0.00351516
22.65, 153.388, 4.64758, -0.805475, -0.000700346, 9.96648, 0.00348473
22.7, 153.733, 4.2882, -0.80558, -0.000527602, 9.9669, 0.00345488
22.75, 154.079, 3.92876, -0.805651, -0.000356321, 9.96731, 0.00342562
22.8, 154.424, 3.56928, -0.805688, -0.000186472, 9.96772, 0.00339697
22.85, 154.769, 3.20978, -0.805692, -1.80249e-05, 9.96812, 0.00336895
22.9, 155.114, 2.85026, -0.805662, 0.000149053, 9.96852, 0.00334156
22.95, 155.459, 2.49073, -0.805599, 0.000314794, 9.96892, 0.00331482
23, 155.805, 2.13122, -0.805504, 0.000479231, 9.9693, 0.00328874
23.05, 156.15, 1.77172, -0.805376, 0.000642398, 9.96969, 0.00326333
23.1, 156.495, 1.41225, -0.805215, 0.000804329, 9.97007, 0.00323861
23.15, 156.841, 1.05283, -0.805023, 0.000965058, 9.97044, 0.00321459
23.2, 157.186, 0.693459, -0.804799, 0.00112462, 9.97081, 0.00319127
23.25, 157.532, 0.334152, -0.804543, 0.00128306, 9.97118, 0.00316867
23.3, 157.878, -0.0250798, -0.804256, 0.0014404, 9.97154, 0.0031468
23.35, 158.224, -0.384225, -0.803937, 0.00159668, 9.97189, 0.00312567
23.4, 158.57, -0.743272, -0.803588, 0.00175194, 9.97224, 0.0031053
23.45, 158.916, -1.10221, -0.803208, 0.00190623, 9.97259, 0.00308568
23.5, 159.262, -1.46103, -0.802797, 0.00205957, 9.97293, 0.00306684
23.55, 159.608, -1.81972, -0.802355, 0.00221201, 9.97327, 0.00304877
23.6, 159.955, -2.17827, -0.801884, 0.00236358, 9.97361, 0.0030315
23.65, 160.302, -2.53667, -0.801382, 0.00251434, 9.97394, 0.00301503
23.7, 160.649, -2.8949, -0.800851, 0.0026643, 9.97426, 0.00299937
23.75, 160.996, -3.25296, -0.80029, 0.00281353, 9.97458, 0.00298452
23.8, 161.343, -3.61084, -0.799699, 0.00296205, 9.9749, 0.00297051
23.85, 161.691, -3.96853, -0.799078, 0.00310992, 9.97521, 0.00295733
23.9, 162.039, -4.32601, -0.798428, 0.00325717, 9.97552, 0.00294499
23.95, 162.387, -4.68327, -0.797749, 0.00340385, 9.97583, 0.00293351
24, 162.735, -5.04031, -0.797041, 0.00354999, 9.97613, 0.00292289
24.05, 163.084, -5.39711, -0.796304, 0.00369565, 9.97643, 0.00291313
24.1, 163.432, -5.75367, -0.795537, 0.00384086, 9.97673, 0.00290426
24.15, 163.782, -6.10997, -0.794742, 0.00398567, 9.97702, 0.00289626
24.2, 164.131, -6.466, -0.793918, 0.00413013, 9.9773, 0.00288916
24.25, 164.481, -6.82175, -0.793065, 0.00427428, 9.97759, 0.00288296
24.3, 164.831, -7.17722, -0.792183, 0.00441816, 9.97787, 0.00287767
24.35, 165.181, -7.53238, -0.791273, 0.00456183, 9.97814, 0.00287329
24.4, 165.532, -7.88724, -0.790334, 0.00470532, 9.97842, 0.00286982
24.45, 165.883, -8.24178, -0.789366, 0.00484868, 9.97869, 0.00286729
24.5, 166.234, -8.59598, -0.78837, 0.00499197, 9.97895, 0.00286569
24.55, 166.586, -8.94985, -0.787345, 0.00513522, 9.97922, 0.00286503
24.6, 166.938, -9.30336, -0.786291, 0.00527848, 9.97948, 0.00286532
24.65, 167.291, -9.65651, -0.785209, 0.00542181, 9.97973, 0.00286656
24.7, 167.644, -10.0093, -0.784098, 0.00556525, 9.97999, 0.00286875
24.75, 167.997, -10.3617, -0.782959, 0.00570885, 9.98024, 0.00287192
24.8, 168.351, -10.7137, -0.781791, 0.00585265, 9.98048, 0.00287605
24.85, 168.705, -11.0653, -0.780593, 0.00599671, 9.98073, 0.00288116
24.9, 169.06, -11.4165, -0.779368, 0.00614107, 9.98097, 0.00288725
24.95, 169.415, -11.7672, -0.778113, 0.00628579, 9.98121, 0.00289433
25, 169.77, -12.1175, -0.776829, 0.00643091, 9.98144, 0.0029024
25.05, 170.126, -12.4674, -0.775516, 0.00657648, 9.98167, 0.00291147
25.1, 170.482, -12.8168, -0.774174, 0.00672256, 9.9819, 0.00292154
25.15, 170.839, -13.1658, -0.772803, 0.00686919, 9.98213, 0.00293261
25.2, 171.197, -13.5142, -0.771402, 0.00701642, 9.98235, 0.0029447
25.25, 171.554, -13.8622, -0.769971, 0.00716431, 9.98257, 0.0029578
25.3, 171.913, -14.2096, -0.768511, 0.00731291, 9.98279, 0.00297192
25.35, 172.272, -14.5566, -0.767021, 0.00746226, 9.98301, 0.00298707
25.4, 172.631, -14.903, -0.765501, 0.00761242, 9.98322, 0.00300324
25.45, 172.991, -15.2489, -0.763951, 0.00776345, 9.98343, 0.00302045
25.5, 173.351, -15.5942, -0.762371, 0.00791538, 9.98363, 0.00303868
25.55, 173.712, -15.9389, -0.76076, 0.00806828, 9.98384, 0.00305796
25.6, 174.074, -16.2831, -0.759118, 0.00822219, 9.98404, 0.00307827
25.65, 174.436, -16.6267, -0.757445, 0.00837717, 9.98424, 0.00309962
25.7, 174.799, -16.9697, -0.755741, 0.00853327, 9.98444, 0.00312202
25.75, 175.162, -17.3121, -0.754005, 0.00869055, 9.98463, 0.00314546
25.8, 175.526, -17.6539, -0.752238, 0.00884904, 9.98482, 0.00316995
25.85, 175.891, -17.995, -0.750439, 0.00900882, 9.98501, 0.00319549
25.9, 176.256, -18.3355, -0.748608, 0.00916992, 9.9852, 0.00322207
25.95, 176.622, -18.6753, -0.746744, 0.00933241, 9.98539, 0.0032497
26, 176.988, -19.0144, -0.744847, 0.00949633, 9.98557, 0.00327838
26.05, 177.355, -19.3529, -0.742918, 0.00966173, 9.98575, 0.00330811
26.1, 177.723, -19.6906, -0.740955, 0.00982867, 9.98593, 0.00333888
26.15, 178.091, -20.0276, -0.738958, 0.00999721, 9.9861, 0.00337069
26.2, 178.46, -20.3639, -0.736927, 0.0101674, 9.98628, 0.00340354
26.25, 178.83, -20.6995, -0.734862, 0.0103393, 9.98645, 0.00343743
26.3, 179.2, -21.0343, -0.732762, 0.0105129, 9.98662, 0.00347235
26.35, 179.572, -21.3683, -0.730627, 0.0106883, 9.98679, 0.0035083
26.4, 179.944, -21.7015, -0.728457, 0.0108656, 9.98695, 0.00354527
26.45, 180.316, -22.034, -0.726251, 0.0110447, 9.98711, 0.00358326
26.5, 180.689, -22.3656, -0.724008, 0.0112258, 9.98727, 0.00362225
26.55, 181.064, -22.6964, -0.721729, 0.0114089, 9.98743, 0.00366225
26.6, 181.438, -23.0263, -0.719413, 0.0115941, 9.98759, 0.00370323
26.65, 181.814, -23.3554, -0.71706, 0.0117814, 9.98775, 0.0037452
26.7, 182.191, -23.6836, -0.714668, 0.0119708, 9.9879, 0.00378813
26.75, 182.568, -24.0109, -0.712239, 0.0121624, 9.98805, 0.00383203
26.8, 182.946, -24.3372, -0.70977, 0.0123562, 9.9882, 0.00387686
26.85, 183.325, -24.6627, -0.707263, 0.0125523, 9.98835, 0.00392262
26.9, 183.704, -24.9872, -0.704715, 0.0127508, 9.98849, 0.00396929
26.95, 184.085, -25.3107, -0.702128, 0.0129517, 9.98864, 0.00401686
27, 184.466, -25.6333, -0.6995, 0.0131549, 9.98878, 0.0040653
27.05, 184.848, -25.9548, -0.69683, 0.0133606, 9.98892, 0.00411459
27.1, 185.231, -26.2754, -0.694119, 0.0135689, 9.98906, 0.00416471
27.15, 185.615, -26.5949, -0.691366, 0.0137797, 9.98919, 0.00421564
27.2, 186, -26.9134, -0.68857, 0.013993, 9.98933, 0.00426735
27.25, 186.385, -27.2307, -0.685731, 0.014209, 9.98946, 0.00431981
27.3, 186.772, -27.547, -0.682849, 0.0144277, 9.98959, 0.004373
27.35, 187.16, -27.8622, -0.679922, 0.014649, 9.98972, 0.00442687
27.4, 187.548, -28.1763, -0.67695, 0.0148731, 9.98985, 0.00448141
27.45, 187.937, -28.4891, -0.673933, 0.0150999, 9.98998, 0.00453657
27.5, 188.328, -28.8009, -0.67087, 0.0153295, 9.99011, 0.00459231
27.55, 188.719, -29.1114, -0.66776, 0.015562, 9.99023, 0.0046486
27.6, 189.111, -29.4207, -0.664603, 0.0157972, 9.99035, 0.00470539
27.65, 189.504, -29.7288, -0.661399, 0.0160354, 9.99047, 0.00476264
27.7, 189.898, -30.0356, -0.658146, 0.0162764, 9.99059, 0.00482031
27.75, 190.294, -30.3412, -0.654845, 0.0165203, 9.99071, 0.00487833
27.8, 190.69, -30.6454, -0.651494, 0.0167671, 9.99082, 0.00493667
27.85, 191.087, -30.9483, -0.648094, 0.0170169, 9.99094, 0.00499527
27.9, 191.485, -31.2499, -0.644643, 0.0172696, 9.99105, 0.00505407
27.95, 191.885, -31.5501, -0.64114, 0.0175252, 9.99116, 0.00511302
28, 192.285, -31.8489, -0.637586, 0.0177838, 9.99127, 0.00517204
28.05, 192.686, -32.1462, -0.63398, 0.0180454, 9.99138, 0.00523109
28.1, 193.089, -32.4422, -0.630321, 0.0183099, 9.99149, 0.00529009
28.15, 193.493, -32.7366, -0.626608, 0.0185774, 9.9916, 0.00534898
28.2, 193.897, -33.0296, -0.622841, 0.0188477, 9.9917, 0.00540768
28.25, 194.303, -33.321, -0.61902, 0.019121, 9.99181, 0.00546612
28.3, 194.71, -33.6109, -0.615143, 0.0193973, 9.99191, 0.00552423
28.35, 195.118, -33.8992, -0.61121, 0.0196764, 9.99201, 0.00558193
28.4, 195.527, -34.1859, -0.607221, 0.0199583, 9.99211, 0.00563913
28.45, 195.937, -34.471, -0.603175, 0.0202431, 9.99221, 0.00569576
28.5, 196.349, -34.7544, -0.599071, 0.0205307, 9.99231, 0.00575173
28.55, 196.761, -35.0361, -0.59491, 0.020821, 9.9924, 0.00580696
28.6, 197.175, -35.3161, -0.59069, 0.0211141, 9.9925, 0.00586136
28.65, 197.59, -35.5944, -0.58641, 0.0214098, 9.99259, 0.00591484
28.7, 198.006, -35.8709, -0.582071, 0.0217082, 9.99268, 0.0059673
28.75, 198.424, -36.1455, -0.577672, 0.0220091, 9.99278, 0.00601866
28.8, 198.842, -36.4184, -0.573212, 0.0223126, 9.99287, 0.00606882
28.85, 199.262, -36.6894, -0.56869, 0.0226185, 9.99295, 0.00611769
28.9, 199.683, -36.9584, -0.564107, 0.0229267, 9.99304, 0.00616516
28.95, 200.105, -37.2256, -0.559462, 0.0232373, 9.99313, 0.00621115
29, 200.529, -37.4908, -0.554755, 0.0235501, 9.99322, 0.00625555
29.05, 200.954, -37.754, -0.549984, 0.023865, 9.9933, 0.00629827
29.1, 201.38, -38.0151, -0.54515, 0.0241819, 9.99338, 0.0063392
29.15, 201.807, -38.2742, -0.540252, 0.0245008, 9.99347, 0.00637826
29.2, 202.235, -38.5312, -0.53529, 0.0248216, 9.99355, 0.00641534
29.25, 202.665, -38.7861, -0.530263, 0.0251441, 9.99363, 0.00645034
29.3, 203.096, -39.0388, -0.525171, 0.0254683, 9.99371, 0.00648317
29.35, 203.528, -39.2894, -0.520015, 0.025794, 9.99379, 0.00651372
29.4, 203.962, -39.5377, -0.514792, 0.0261211, 9.99386, 0.00654191
29.45, 204.397, -39.7837, -0.509504, 0.0264495, 9.99394, 0.00656764
29.5, 204.833, -40.0274, -0.504151, 0.026779, 9.99402, 0.00659082
29.55, 205.271, -40.2688, -0.498731, 0.0271096, 9.99409, 0.00661136
29.6, 205.71, -40.5078, -0.493244, 0.027441, 9.99417, 0.00662916
29.65, 206.15, -40.7444, -0.487691, 0.0277732, 9.99424, 0.00664415
29.7, 206.591, -40.9786, -0.482072, 0.028106, 9.99431, 0.00665623
29.75, 207.034, -41.2103, -0.476386, 0.0284393, 9.99438, 0.00666533
29.8, 207.478, -41.4394, -0.470633, 0.0287729, 9.99445, 0.00667136
29.85, 207.924, -41.666, -0.464813, 0.0291066, 9.99452, 0.00667425
29.9, 208.37, -41.89, -0.458926, 0.0294403, 9.99459, 0.00667394
29.95, 208.818, -42.1114, -0.452973, 0.0297738, 9.99466, 0.00667034
30, 209.268, -42.3301, -0.446953, 0.030107, 9.99472, 0.0066634
30.05, 209.718, -42.5461, -0.440866, 0.0304396, 9.99479, 0.00665305
30.1, 210.17, -42.7593, -0.434713, 0.0307716, 9.99486, 0.00663923
30.15, 210.623, -42.9698, -0.428494, 0.0311027, 9.99492, 0.0066219
30.2, 211.078, -43.1775, -0.422208, 0.0314327, 9.99498, 0.00660101
30.25, 211.534, -43.3823, -0.415857, 0.0317616, 9.99505, 0.0065765
30.3, 211.991, -43.5841, -0.40944, 0.032089, 9.99511, 0.00654835
30.35, 212.45, -43.7831, -0.402958, 0.0324148, 9.99517, 0.00651651
30.4, 212.909, -43.9791, -0.396411, 0.0327388, 9.99523, 0.00648096
30.45, 213.37, -44.172, -0.3898, 0.0330609, 9.99529, 0.00644168
30.5, 213.833, -44.3619, -0.383124, 0.0333809, 9.99535, 0.00639863
30.55, 214.296, -44.5488, -0.376385, 0.0336985, 9.99541, 0.00635181
30.6, 214.761, -44.7325, -0.369583, 0.0340135, 9.99546, 0.00630122
30.65, 215.227, -44.913, -0.362718, 0.0343259, 9.99552, 0.00624683
30.7, 215.694, -45.0903, -0.355791, 0.0346353, 9.99558, 0.00618867
30.75, 216.163, -45.2644, -0.348803, 0.0349416, 9.99563, 0.00612672
30.8, 216.632, -45.4352, -0.341754, 0.0352447, 9.99569, 0.00606101
30.85, 217.103, -45.6027, -0.334645, 0.0355443, 9.99574, 0.00599155
30.9, 217.575, -45.7669, -0.327477, 0.0358402, 9.99579, 0.00591836
30.95, 218.048, -45.9276, -0.320251, 0.0361322, 9.99585, 0.00584148
31, 218.523, -46.085, -0.312966, 0.0364203, 9.9959, 0.00576092
31.05, 218.998, -46.2389, -0.305625, 0.0367041, 9.99595, 0.00567674
31.1, 219.475, -46.3892, -0.298228, 0.0369836, 9.996, 0.00558897
31.15, 219.953, -46.5361, -0.290776, 0.0372585, 9.99605, 0.00549767
31.2, 220.432, -46.6794, -0.28327, 0.0375286, 9.9961, 0.00540287
31.25, 220.911, -46.8191, -0.27571, 0.0377938, 9.99615, 0.00530465
31.3, 221.392, -46.9551, -0.268099, 0.038054, 9.9962, 0.00520306
31.35, 221.874, -47.0875, -0.260436, 0.0383089, 9.99624, 0.00509816
31.4, 222.357, -47.2162, -0.252723, 0.0385584, 9.99629, 0.00499003
31.45, 222.841, -47.3412, -0.244962, 0.0388023, 9.99634, 0.00487874
31.5, 223.326, -47.4624, -0.237153, 0.0390406, 9.99638, 0.00476438
31.55, 223.812, -47.5799, -0.229297, 0.0392729, 9.99643, 0.00464701
31.6, 224.299, -47.6935, -0.221396, 0.0394992, 9.99647, 0.00452673
31.65, 224.786, -47.8032, -0.21345, 0.0397194, 9.99652, 0.00440362
31.7, 225.275, -47.9091, -0.205462, 0.0399333, 9.99656, 0.00427778
31.75, 225.764, -48.0111, -0.197432, 0.0401408, 9.9966, 0.0041493
31.8, 226.254, -48.1091, -0.189362, 0.0403417, 9.99665, 0.00401828
31.85, 226.745, -48.2032, -0.181253, 0.0405359, 9.99669, 0.00388482
31.9, 227.237, -48.2933, -0.173107, 0.0407234, 9.99673, 0.00374903
31.95, 227.729, -48.3794, -0.164924, 0.0409039, 9.99677, 0.00361099
32, 228.222, -48.4615, -0.156707, 0.0410775, 9.99681, 0.00347083
32.05, 228.716, -48.5395, -0.148456, 0.0412439, 9.99685, 0.00332865
32.1, 229.21, -48.6134, -0.140173, 0.0414031, 9.99689, 0.00318456
32.15, 229.705, -48.6832, -0.13186, 0.0415551, 9.99693, 0.00303868
32.2, 230.201, -48.749, -0.123518, 0.0416996, 9.99697, 0.0028911
32.25, 230.697, -48.8106, -0.115148, 0.0418367, 9.997, 0.00274196
32.3, 231.193, -48.868, -0.106752, 0.0419663, 9.99704, 0.00259135
32.35, 231.69, -48.9212, -0.098332, 0.0420883, 9.99708, 0.0024394
32.4, 232.188, -48.9703, -0.0898889, 0.0422026, 9.99712, 0.00228622
32.45, 232.686, -49.0152, -0.0814244, 0.0423092, 9.99715, 0.00213193
32.5, 233.184, -49.0558, -0.0729401, 0.042408, 9.99719, 0.00197663
32.55, 233.682, -49.0923, -0.0644376, 0.042499, 9.99722, 0.00182044
32.6, 234.181, -49.1245, -0.0559183, 0.0425822, 9.99726, 0.00166349
32.65, 234.68, -49.1524, -0.0473839, 0.0426575, 9.99729, 0.00150587
32.7, 235.18, -49.1761, -0.038836, 0.0427249, 9.99733, 0.00134771
32.75, 235.679, -49.1955, -0.0302762, 0.0427843, 9.99736, 0.00118911
32.8, 236.179, -49.2106, -0.021706, 0.0428358, 9.99739, 0.00103018
32.85, 236.678, -49.2215, -0.0131271, 0.0428794, 9.99742, 0.000871042
32.9, 237.178, -49.228, -0.00454103, 0.042915, 9.99746, 0.000711795
32.95, 237.678, -49.2303, 0.00405062, 0.0429426, 9.99749, 0.000552547
33, 238.178, -49.2283, 0.0126462, 0.0429623, 9.99752, 0.000393403
33.05, 238.678, -49.2219, 0.0212442, 0.042974, 9.99755, 0.000234466
33.1, 239.178, -49.2113, 0.029843, 0.0429778, 9.99758, 7.58384e-05
33.15, 239.677, -49.1964, 0.038441, 0.0429737, 9.99761, -8.23812e-05
33.2, 240.177, -49.1772, 0.0470366, 0.0429617, 9.99764, -0.000240095
33.25, 240.676, -49.1537, 0.0556282, 0.0429418, 9.99767, -0.000397207
33.3, 241.175, -49.1259, 0.0642143, 0.0429141, 9.9977, -0.000553625
33.35, 241.674, -49.0938, 0.0727934, 0.0428787, 9.99773, -0.000709256
33.4, 242.173, -49.0575, 0.0813638, 0.0428355, 9.99776, -0.000864013
33.45, 242.671, -49.0168, 0.089924, 0.0427846, 9.99779, -0.00101781
33.5, 243.169, -48.9719, 0.0984726, 0.042726, 9.99781, -0.00117056
33.55, 243.666, -48.9228, 0.107008, 0.0426599, 9.99784, -0.00132218
33.6, 244.163, -48.8694, 0.115528, 0.0425863, 9.99787, -0.0014726
33.65, 244.66, -48.8118, 0.124033, 0.0425052, 9.99789, -0.00162174
33.7, 245.156, -48.7499, 0.13252, 0.0424167, 9.99792, -0.00176951
33.75, 245.651, -48.6839, 0.140987, 0.042321, 9.99795, -0.00191586
33.8, 246.146, -48.6136, 0.149434, 0.0422179, 9.99797, -0.00206071
33.85, 246.641, -48.5392, 0.157859, 0.0421077, 9.998, -0.002204
33.9, 247.134, -48.4606, 0.16626, 0.0419904, 9.99802, -0.00234566
33.95, 247.627, -48.3779, 0.174637, 0.0418662, 9.99805, -0.00248563
