t,x,y,psi,delta,v,delta_dot
35.55, 350.522, 49.9537, -0.0300736, -0.00374745, 10, -0.000122854
35.6, 351.021, 49.9387, -0.0308243, -0.00375349, 10, -0.000120976
35.65, 351.521, 49.9233, -0.0315762, -0.00375945, 10, -0.000119082
35.7, 352.021, 49.9075, -0.0323292, -0.00376531, 10, -0.000117171
35.75, 352.521, 49.8914, -0.0330834, -0.00377107, 10, -0.000115245
35.8, 353.02, 49.8748, -0.0338388, -0.00377673, 10, -0.000113304
35.85, 353.52, 49.8579, -0.0345953, -0.0037823, 10, -0.000111347
35.9, 354.02, 49.8406, -0.0353528, -0.00378777, 10, -0.000109375
35.95, 354.52, 49.8229, -0.0361114, -0.00379314, 10, -0.000107388
36, 355.019, 49.8049, -0.0368711, -0.00379841, 10, -0.000105386
36.05, 355.519, 49.7865, -0.0376318, -0.00380358, 10, -0.00010337
36.1, 356.019, 49.7676, -0.0383936, -0.00380864, 10, -0.000101339
36.15, 356.518, 49.7484, -0.0391563, -0.00381361, 10, -9.92945e-05
36.2, 357.018, 49.7289, -0.03992, -0.00381847, 10, -9.72355e-05
36.25, 357.517, 49.7089, -0.0406847, -0.00382323, 10, -9.51628e-05
36.3, 358.017, 49.6886, -0.0414502, -0.00382788, 10, -9.30764e-05
36.35, 358.517, 49.6679, -0.0422167, -0.00383243, 10, -9.09767e-05
36.4, 359.016, 49.6468, -0.0429841, -0.00383687, 10, -8.88637e-05
36.45, 359.516, 49.6253, -0.0437523, -0.00384121, 10, -8.67378e-05
36.5, 360.015, 49.6034, -0.0445214, -0.00384544, 10, -8.45991e-05
36.55, 360.515, 49.5812, -0.0452914, -0.00384956, 10, -8.24478e-05
36.6, 361.014, 49.5585, -0.0460621, -0.00385358, 10, -8.02841e-05
36.65, 361.514, 49.5355, -0.0468336, -0.00385748, 10, -7.81084e-05
36.7, 362.013, 49.5121, -0.0476058, -0.00386128, 10, -7.59207e-05
36.75, 362.513, 49.4883, -0.0483788, -0.00386497, 10, -7.37213e-05
36.8, 363.012, 49.4641, -0.0491525, -0.00386854, 10, -7.15104e-05
36.85, 363.511, 49.4395, -0.049927, -0.00387201, 10, -6.92882e-05
36.9, 364.011, 49.4146, -0.050702, -0.00387536, 10, -6.7055e-05
36.95, 364.51, 49.3893, -0.0514778, -0.0038786, 10, -6.4811e-05
37, 365.009, 49.3635, -0.0522541, -0.00388173, 10, -6.25564e-05
37.05, 365.509, 49.3374, -0.0530311, -0.00388474, 10, -6.02915e-05
37.1, 366.008, 49.3109, -0.0538086, -0.00388764, 10, -5.80164e-05
37.15, 366.507, 49.284, -0.0545867, -0.00389043, 10, -5.57314e-05
37.2, 367.007, 49.2567, -0.0553653, -0.0038931, 10, -5.34367e-05
37.25, 367.506, 49.2291, -0.0561444, -0.00389566, 10, -5.11326e-05
37.3, 368.005, 49.201, -0.0569241, -0.0038981, 10, -4.88193e-05
37.35, 368.504, 49.1726, -0.0577041, -0.00390042, 10, -4.6497e-05
37.4, 369.003, 49.1437, -0.0584847, -0.00390263, 10, -4.4166e-05
37.45, 369.502, 49.1145, -0.0592656, -0.00390472, 10, -4.18265e-05
37.5, 370.002, 49.0849, -0.060047, -0.0039067, 10, -3.94788e-05
37.55, 370.501, 49.0549, -0.0608287, -0.00390855, 10, -3.7123e-05
37.6, 371, 49.0245, -0.0616107, -0.00391029, 10, -3.47594e-05
37.65, 371.499, 48.9937, -0.0623931, -0.00391191, 10, -3.23883e-05
37.7, 371.998, 48.9625, -0.0631758, -0.00391341, 10, -3.001e-05
37.75, 372.497, 48.931, -0.0639588, -0.00391479, 10, -2.76245e-05
37.8, 372.996, 48.899, -0.064742, -0.00391605, 10, -2.52323e-05
37.85, 373.495, 48.8666, -0.0655254, -0.0039172, 10, -2.28335e-05
37.9, 373.994, 48.8339, -0.0663091, -0.00391822, 10, -2.04284e-05
37.95, 374.493, 48.8008, -0.0670929, -0.00391912, 10, -1.80172e-05
38, 374.992, 48.7673, -0.0678769, -0.0039199, 10, -1.56003e-05
38.05, 375.49, 48.7333, -0.068661, -0.00392056, 10, -1.31777e-05
38.1, 375.989, 48.699, -0.0694452, -0.00392109, 10, -1.07498e-05
38.15, 376.488, 48.6643, -0.0702295, -0.00392151, 10, -8.31691e-06
38.2, 376.987, 48.6293, -0.0710139, -0.0039218, 10, -5.87915e-06
38.25, 377.485, 48.5938, -0.0717983, -0.00392198, 10, -3.43683e-06
38.3, 377.984, 48.5579, -0.0725827, -0.00392202, 10, -9.90182e-07
38.35, 378.483, 48.5217, -0.0733671, -0.00392195, 10, 1.46053e-06
38.4, 378.982, 48.485, -0.0741515, -0.00392176, 10, 3.91506e-06
38.45, 379.48, 48.448, -0.0749358, -0.00392144, 10, 6.37315e-06
38.5, 379.979, 48.4105, -0.07572, -0.003921, 10, 8.83455e-06
38.55, 380.477, 48.3727, -0.076504, -0.00392043, 10, 1.1299e-05
38.6, 380.976, 48.3345, -0.077288, -0.00391974, 10, 1.37663e-05
38.65, 381.474, 48.2959, -0.0780718, -0.00391893, 10, 1.62361e-05
38.7, 381.973, 48.2569, -0.0788554, -0.003918, 10, 1.87082e-05
38.75, 382.471, 48.2175, -0.0796388, -0.00391694, 10, 2.11824e-05
38.8, 382.97, 48.1777, -0.0804219, -0.00391575, 10, 2.36583e-05
38.85, 383.468, 48.1376, -0.0812048, -0.00391445, 10, 2.61358e-05
38.9, 383.966, 48.097, -0.0819874, -0.00391302, 10, 2.86146e-05
38.95, 384.465, 48.0561, -0.0827697, -0.00391146, 10, 3.10945e-05
39, 384.963, 48.0147, -0.0835517, -0.00390978, 10, 3.35751e-05
39.05, 385.461, 47.973, -0.0843333, -0.00390798, 10, 3.60562e-05
39.1, 385.96, 47.9309, -0.0851145, -0.00390605, 10, 3.85376e-05
39.15, 386.458, 47.8884, -0.0858953, -0.003904, 10, 4.10191e-05
39.2, 386.956, 47.8455, -0.0866757, -0.00390183, 10, 4.35003e-05
39.25, 387.454, 47.8022, -0.0874556, -0.00389953, 10, 4.59811e-05
39.3, 387.952, 47.7585, -0.088235, -0.0038971, 10, 4.84611e-05
39.35, 388.45, 47.7145, -0.0890139, -0.00389456, 10, 5.09401e-05
39.4, 388.948, 47.67, -0.0897923, -0.00389189, 10, 5.3418e-05
39.45, 389.446, 47.6252, -0.0905701, -0.00388909, 10, 5.58943e-05
39.5, 389.944, 47.5799, -0.0913474, -0.00388617, 10, 5.83689e-05
39.55, 390.442, 47.5343, -0.092124, -0.00388313, 10, 6.08416e-05
39.6, 390.94, 47.4883, -0.0929, -0.00387997, 10, 6.3312e-05
39.65, 391.438, 47.442, -0.0936753, -0.00387668, 10, 6.578e-05
39.7, 391.936, 47.3952, -0.09445, -0.00387326, 10, 6.82452e-05
39.75, 392.433, 47.348, -0.0952239, -0.00386973, 10, 7.07075e-05
39.8, 392.931, 47.3005, -0.0959972, -0.00386607, 10, 7.31667e-05
39.85, 393.429, 47.2526, -0.0967696, -0.00386229, 10, 7.56223e-05
39.9, 393.926, 47.2043, -0.0975413, -0.00385839, 10, 7.80743e-05
39.95, 394.424, 47.1556, -0.0983122, -0.00385436, 10, 8.05223e-05
40, 394.922, 47.1065, -0.0990822, -0.00385021, 10, 8.29662e-05
40.05, 395.419, 47.057, -0.0998514, -0.00384594, 10, 8.54057e-05
40.1, 395.917, 47.0072, -0.10062, -0.00384155, 10, 8.78406e-05
40.15, 396.414, 46.957, -0.101387, -0.00383704, 10, 9.02705e-05
40.2, 396.912, 46.9064, -0.102154, -0.0038324, 10, 9.26953e-05
40.25, 397.409, 46.8554, -0.102919, -0.00382765, 10, 9.51148e-05
40.3, 397.906, 46.804, -0.103684, -0.00382277, 10, 9.75287e-05
40.35, 398.404, 46.7522, -0.104447, -0.00381777, 10, 9.99368e-05
40.4, 398.901, 46.7001, -0.10521, -0.00381266, 10, 0.000102339
40.45, 399.398, 46.6476, -0.105971, -0.00380742, 10, 0.000104735
40.5, 399.895, 46.5947, -0.106732, -0.00380206, 10, 0.000107124
40.55, 400.393, 46.5415, -0.107491, -0.00379659, 10, 0.000109506
40.6, 400.89, 46.4878, -0.108249, -0.00379099, 10, 0.000111882
40.65, 401.387, 46.4338, -0.109006, -0.00378528, 10, 0.00011425
40.7, 401.884, 46.3794, -0.109762, -0.00377945, 10, 0.000116611
40.75, 402.381, 46.3246, -0.110517, -0.0037735, 10, 0.000118965
40.8, 402.878, 46.2695, -0.11127, -0.00376744, 10, 0.00012131
40.85, 403.375, 46.214, -0.112023, -0.00376125, 10, 0.000123647
40.9, 403.871, 46.1581, -0.112774, -0.00375495, 10, 0.000125977
40.95, 404.368, 46.1018, -0.113523, -0.00374854, 10, 0.000128297
41, 404.865, 46.0452, -0.114272, -0.00374201, 10, 0.000130609
41.05, 405.362, 45.9882, -0.115019, -0.00373536, 10, 0.000132912
41.1, 405.858, 45.9308, -0.115765, -0.0037286, 10, 0.000135206
41.15, 406.355, 45.873, -0.116509, -0.00372173, 10, 0.000137491
41.2, 406.852, 45.8149, -0.117252, -0.00371474, 10, 0.000139766
41.25, 407.348, 45.7564, -0.117993, -0.00370764, 10, 0.000142031
41.3, 407.845, 45.6975, -0.118733, -0.00370042, 10, 0.000144286
41.35, 408.341, 45.6383, -0.119472, -0.0036931, 10, 0.000146531
41.4, 408.838, 45.5787, -0.120209, -0.00368566, 10, 0.000148766
41.45, 409.334, 45.5188, -0.120945, -0.00367811, 10, 0.00015099
41.5, 409.83, 45.4584, -0.121679, -0.00367045, 10, 0.000153204
41.55, 410.327, 45.3977, -0.122411, -0.00366268, 10, 0.000155406
41.6, 410.823, 45.3367, -0.123142, -0.0036548, 10, 0.000157598
41.65, 411.319, 45.2753, -0.123872, -0.00364681, 10, 0.000159778
41.7, 411.815, 45.2135, -0.1246, -0.00363871, 10, 0.000161946
41.75, 412.312, 45.1514, -0.125326, -0.00363051, 10, 0.000164103
41.8, 412.808, 45.0889, -0.12605, -0.0036222, 10, 0.000166248
41.85, 413.304, 45.026, -0.126773, -0.00361378, 10, 0.000168381
41.9, 413.8, 44.9628, -0.127494, -0.00360525, 10, 0.000170502
41.95, 414.296, 44.8992, -0.128213, -0.00359662, 10, 0.00017261
42, 414.791, 44.8353, -0.128931, -0.00358789, 10, 0.000174706
42.05, 415.287, 44.771, -0.129647, -0.00357905, 10, 0.000176789
42.1, 415.783, 44.7064, -0.130361, -0.0035701, 10, 0.000178859
42.15, 416.279, 44.6414, -0.131073, -0.00356106, 10, 0.000180916
42.2, 416.775, 44.576, -0.131783, -0.00355191, 10, 0.00018296
42.25, 417.27, 44.5103, -0.132492, -0.00354266, 10, 0.00018499
42.3, 417.766, 44.4443, -0.133198, -0.00353331, 10, 0.000187007
42.35, 418.261, 44.3779, -0.133903, -0.00352386, 10, 0.000189009
42.4, 418.757, 44.3111, -0.134606, -0.00351431, 10, 0.000190998
42.45, 419.252, 44.244, -0.135307, -0.00350466, 10, 0.000192973
42.5, 419.748, 44.1766, -0.136006, -0.00349491, 10, 0.000194934
42.55, 420.243, 44.1088, -0.136703, -0.00348507, 10, 0.00019688
42.6, 420.739, 44.0406, -0.137398, -0.00347513, 10, 0.000198812
42.65, 421.234, 43.9721, -0.138091, -0.00346509, 10, 0.00020073
42.7, 421.729, 43.9033, -0.138782, -0.00345496, 10, 0.000202632
42.75, 422.224, 43.8341, -0.139471, -0.00344474, 10, 0.000204519
42.8, 422.719, 43.7646, -0.140158, -0.00343442, 10, 0.000206392
42.85, 423.215, 43.6948, -0.140843, -0.003424, 10, 0.000208249
42.9, 423.71, 43.6246, -0.141525, -0.0034135, 10, 0.00021009
42.95, 424.205, 43.5541, -0.142206, -0.0034029, 10, 0.000211917
43, 424.7, 43.4832, -0.142884, -0.00339222, 10, 0.000213727
43.05, 425.194, 43.412, -0.143561, -0.00338144, 10, 0.000215522
43.1, 425.689, 43.3405, -0.144235, -0.00337058, 10, 0.000217301
43.15, 426.184, 43.2686, -0.144907, -0.00335962, 10, 0.000219064
43.2, 426.679, 43.1964, -0.145577, -0.00334858, 10, 0.000220811
43.25, 427.174, 43.1239, -0.146244, -0.00333745, 10, 0.000222542
43.3, 427.668, 43.051, -0.146909, -0.00332624, 10, 0.000224256
43.35, 428.163, 42.9778, -0.147572, -0.00331494, 10, 0.000225954
43.4, 428.657, 42.9043, -0.148233, -0.00330356, 10, 0.000227635
43.45, 429.152, 42.8305, -0.148891, -0.0032921, 10, 0.0002293
43.5, 429.646, 42.7563, -0.149548, -0.00328055, 10, 0.000230947
43.55, 430.141, 42.6818, -0.150201, -0.00326892, 10, 0.000232578
