t,x,y,psi,delta,v,delta_dot
55, 251.826, 4.79468, 1.27346, -0.0252335, 10, 0.0418283
55.05, 251.973, 5.27274, 1.26884, -0.023131, 10, 0.04205
55.1, 252.121, 5.75012, 1.26463, -0.0210318, 10, 0.0419859
55.15, 252.272, 6.22687, 1.26084, -0.0189494, 10, 0.0416466
55.2, 252.425, 6.70304, 1.25746, -0.0168972, 10, 0.0410442
55.25, 252.579, 7.1787, 1.25448, -0.0148877, 10, 0.040191
55.3, 252.734, 7.65389, 1.25189, -0.0129327, 10, 0.0390996
55.35, 252.891, 8.12868, 1.24969, -0.0110435, 10, 0.0377837
55.4, 253.049, 8.60312, 1.24784, -0.00923063, 10, 0.0362573
55.45, 253.207, 9.07727, 1.24634, -0.00750393, 10, 0.0345341
55.5, 253.367, 9.55118, 1.24516, -0.00587252, 10, 0.0326282
55.55, 253.527, 10.0249, 1.2443, -0.00434482, 10, 0.0305541
55.6, 253.687, 10.4985, 1.24371, -0.00292855, 10, 0.0283253
55.65, 253.848, 10.972, 1.24338, -0.00163078, 10, 0.0259555
55.7, 254.009, 11.4454, 1.24329, -0.000457869, 10, 0.0234582
55.75, 254.169, 11.9188, 1.24341, 0.000584418, 10, 0.0208457
55.8, 254.33, 12.3923, 1.24371, 0.00149091, 10, 0.0181299
55.85, 254.491, 12.8658, 1.24416, 0.00225703, 10, 0.0153224
55.9, 254.651, 13.3393, 1.24473, 0.00287869, 10, 0.012433
55.95, 254.812, 13.813, 1.2454, 0.00335221, 10, 0.00947048
56, 254.971, 14.2868, 1.24614, 0.00367438, 10, 0.0064434
56.05, 255.131, 14.7606, 1.24691, 0.00384224, 10, 0.00335726
56.1, 255.29, 15.2346, 1.24768, 0.00385309, 10, 0.000216906
56.15, 255.449, 15.7088, 1.24842, 0.00370438, 10, -0.00297425
56.2, 255.607, 16.183, 1.2491, 0.00339354, 10, -0.00621666
56.25, 255.765, 16.6574, 1.24968, 0.002918, 10, -0.00951084
56.3, 255.923, 17.1318, 1.25014, 0.00227489, 10, -0.0128622
56.35, 256.081, 17.6063, 1.25043, 0.00146099, 10, -0.016278
56.4, 256.238, 18.0809, 1.25052, 0.000472525, 10, -0.0197693
56.45, 256.396, 18.5555, 1.25038, -0.000695097, 10, -0.0233524
56.5, 256.553, 19.03, 1.24997, -0.00204743, 10, -0.0270468
56.55, 256.711, 19.5045, 1.24926, -0.00359142, 10, -0.0308797
56.6, 256.869, 19.9789, 1.24819, -0.00533557, 10, -0.034883
56.65, 257.027, 20.4531, 1.24673, -0.00729048, 10, -0.0390982
56.7, 257.186, 20.9271, 1.24484, -0.00946919, 10, -0.0435741
56.75, 257.347, 21.4007, 1.24246, -0.0118877, 10, -0.0483697
56.8, 257.508, 21.874, 1.23955, -0.0145654, 10, -0.0535543
56.85, 257.67, 22.3468, 1.23604, -0.0175256, 10, -0.0592051
56.9, 257.835, 22.8191, 1.23188, -0.020796, 10, -0.0654072
56.95, 258.001, 23.2906, 1.227, -0.0244082, 10, -0.0722441
57, 258.169, 23.7614, 1.22132, -0.0283976, 10, -0.079788
57.05, 258.341, 24.2311, 1.21475, -0.0328017, 10, -0.0880822
57.1, 258.515, 24.6998, 1.20722, -0.0376575, 10, -0.0971163
57.15, 258.693, 25.1671, 1.19861, -0.0429977, 10, -0.106802
57.2, 258.875, 25.6329, 1.18884, -0.0488454, 10, -0.116956
57.25, 259.061, 26.0968, 1.17778, -0.0552097, 10, -0.127286
57.3, 259.252, 26.5587, 1.16535, -0.0620801, 10, -0.137407
57.35, 259.45, 27.0182, 1.15145, -0.0694226, 10, -0.14685
57.4, 259.653, 27.4749, 1.13598, -0.0771775, 10, -0.155097
57.45, 259.864, 27.9283, 1.11889, -0.0852578, 10, -0.161607
57.5, 260.082, 28.3781, 1.10012, -0.0935505, 10, -0.165854
57.55, 260.309, 28.8238, 1.07967, -0.101919, 10, -0.167372
57.6, 260.545, 29.2647, 1.05754, -0.110209, 10, -0.165795
57.65, 260.79, 29.7003, 1.03377, -0.118254, 10, -0.160902
57.7, 261.046, 30.1299, 1.00846, -0.125886, 10, -0.152648
57.75, 261.313, 30.5529, 0.981716, -0.132945, 10, -0.141169
57.8, 261.59, 30.9686, 0.953678, -0.139283, 10, -0.126773
57.85, 261.88, 31.3764, 0.924518, -0.144778, 10, -0.109895
57.9, 262.181, 31.7755, 0.894428, -0.14933, 10, -0.091037
57.95, 262.494, 32.1655, 0.863615, -0.152866, 10, -0.0707141
58, 262.819, 32.5456, 0.832295, -0.155336, 10, -0.049401
58.05, 263.155, 32.9153, 0.800694, -0.156711, 10, -0.0275053
58.1, 263.503, 33.2742, 0.769038, -0.156979, 10, -0.00535832
58.15, 263.863, 33.6219, 0.737553, -0.15614, 10, 0.0167811
58.2, 264.233, 33.9582, 0.706466, -0.154204, 10, 0.0387127
58.25, 264.613, 34.2828, 0.675995, -0.15119, 10, 0.0602787
58.3, 265.003, 34.5956, 0.646356, -0.147123, 10, 0.08135
58.35, 265.402, 34.8967, 0.617757, -0.142032, 10, 0.101811
58.4, 265.81, 35.1863, 0.590398, -0.135955, 10, 0.121551
58.45, 266.225, 35.4647, 0.564467, -0.128932, 10, 0.140455
58.5, 266.648, 35.7322, 0.540146, -0.121012, 10, 0.158398
58.55, 267.076, 35.9893, 0.517601, -0.11225, 10, 0.175247
58.6, 267.511, 36.2367, 0.496987, -0.102707, 10, 0.190857
58.65, 267.95, 36.4751, 0.478444, -0.0924532, 10, 0.205075
58.7, 268.394, 36.7053, 0.462094, -0.0815659, 10, 0.217747
58.75, 268.842, 36.9282, 0.448045, -0.0701298, 10, 0.22872
58.8, 269.292, 37.1448, 0.436385, -0.0582372, 10, 0.237853
58.85, 269.746, 37.3561, 0.427181, -0.0459861, 10, 0.245021
58.9, 270.201, 37.5633, 0.420483, -0.0334798, 10, 0.250126
58.95, 270.657, 37.7674, 0.416317, -0.0208249, 10, 0.253099
59, 271.114, 37.9696, 0.414691, -0.00812944, 10, 0.253909
59.05, 271.572, 38.171, 0.415591, 0.00449881, 10, 0.252565
59.1, 272.03, 38.3729, 0.418982, 0.0169544, 10, 0.249112
59.15, 272.486, 38.5763, 0.424811, 0.0291361, 10, 0.243634
59.2, 272.942, 38.7824, 0.433005, 0.0409486, 10, 0.236249
59.25, 273.396, 38.9922, 0.443476, 0.0523037, 10, 0.227102
59.3, 273.847, 39.2067, 0.456117, 0.0631216, 10, 0.216359
59.35, 274.296, 39.427, 0.470809, 0.0733317, 10, 0.204201
59.4, 274.742, 39.6538, 0.487422, 0.0828726, 10, 0.190817
59.45, 275.184, 39.8879, 0.505812, 0.0916923, 10, 0.176394
59.5, 275.621, 40.1302, 0.525828, 0.0997481, 10, 0.161116
59.55, 276.053, 40.3812, 0.547311, 0.107006, 10, 0.145154
59.6, 276.48, 40.6414, 0.570097, 0.113439, 10, 0.128665
59.65, 276.901, 40.9112, 0.594016, 0.119029, 10, 0.11179
59.7, 277.316, 41.1911, 0.618895, 0.123761, 10, 0.0946471
59.75, 277.723, 41.4811, 0.64456, 0.127628, 10, 0.0773337
59.8, 278.123, 41.7816, 0.670834, 0.130624, 10, 0.0599241
59.85, 278.514, 42.0924, 0.697541, 0.132747, 10, 0.0424665
59.9, 278.897, 42.4135, 0.724502, 0.133996, 10, 0.0249826
59.95, 279.272, 42.7449, 0.751538, 0.134369, 10, 0.00746446
60, 279.637, 43.0863, 0.778472, 0.133863, 10, -0.0101331
60.05, 279.993, 43.4374, 0.805122, 0.132468, 10, -0.0278952
60.1, 280.34, 43.7979, 0.831304, 0.13017, 10, -0.0459646
60.15, 280.677, 44.1673, 0.856829, 0.126942, 10, -0.0645569
60.2, 281.004, 44.5452, 0.881502, 0.122743, 10, -0.0839843
60.25, 281.322, 44.931, 0.905112, 0.117508, 10, -0.104687
60.3, 281.631, 45.3243, 0.927433, 0.111146, 10, -0.127251
60.35, 281.931, 45.7243, 0.948213, 0.103528, 10, -0.152366
60.4, 282.222, 46.1305, 0.967168, 0.0944941, 10, -0.180669
60.45, 282.506, 46.5421, 0.983981, 0.0838678, 10, -0.212526
60.5, 282.783, 46.9585, 0.998299, 0.0714674, 10, -0.248009
60.55, 283.054, 47.3788, 1.00973, 0.0571118, 10, -0.287111
60.6, 283.32, 47.8021, 1.01786, 0.040619, 10, -0.329857
60.65, 283.583, 48.2276, 1.02223, 0.0218115, 10, -0.37615
60.7, 283.843, 48.6542, 1.02233, 0.000537672, 10, -0.425476
60.75, 284.104, 49.0809, 1.01767, -0.0232931, 10, -0.476615
60.8, 284.367, 49.5063, 1.00801, -0.0482931, 10, -0.5
60.85, 284.633, 49.9292, 0.993322, -0.0732931, 10, -0.5
60.9, 284.906, 50.3481, 0.9736, -0.0982931, 10, -0.5
60.95, 285.188, 50.7616, 0.948816, -0.123293, 10, -0.5
61, 285.479, 51.168, 0.918938, -0.148293, 10, -0.5
61.05, 285.782, 51.5654, 0.883928, -0.173293, 10, -0.5
61.1, 286.099, 51.9521, 0.843742, -0.198293, 10, -0.5
61.15, 286.432, 52.3256, 0.798326, -0.223293, 10, -0.5
61.2, 286.781, 52.6837, 0.747621, -0.248293, 10, -0.5
61.25, 287.147, 53.0237, 0.691559, -0.273293, 10, -0.5
61.3, 287.532, 53.3425, 0.630066, -0.298293, 10, -0.5
61.35, 287.936, 53.6371, 0.563606, -0.320822, 10, -0.450573
61.4, 288.359, 53.9043, 0.492934, -0.339662, 10, -0.3768
61.45, 288.799, 54.1409, 0.418786, -0.355031, 10, -0.307388
61.5, 289.256, 54.3442, 0.341856, -0.367204, 10, -0.243466
61.55, 289.727, 54.5118, 0.262789, -0.376479, 10, -0.185492
61.6, 290.21, 54.6417, 0.182175, -0.383152, 10, -0.133456
61.65, 290.702, 54.7323, 0.100546, -0.387505, 10, -0.0870568
61.7, 291.199, 54.7825, 0.0183831, -0.389796, 10, -0.0458328
61.75, 291.699, 54.7917, -0.0638884, -0.390259, 10, -0.0092533
61.8, 292.198, 54.7597, -0.145889, -0.389098, 10, 0.023222
61.85, 292.693, 54.687, -0.227281, -0.386492, 10, 0.052108
61.9, 293.18, 54.5744, -0.307767, -0.382599, 10, 0.0778757
61.95, 293.657, 54.4229, -0.387082, -0.377551, 10, 0.100944
62, 294.12, 54.2342, -0.464992, -0.371468, 10, 0.121678
62.05, 294.566, 54.01, -0.54129, -0.364448, 10, 0.140388
62.1, 294.995, 53.7523, -0.615791, -0.356581, 10, 0.157339
62.15, 295.403, 53.4635, -0.688331, -0.347944, 10, 0.172749
62.2, 295.789, 53.1459, -0.758765, -0.338604, 10, 0.186798
62.25, 296.152, 52.8019, -0.826962, -0.328622, 10, 0.199629
62.3, 296.491, 52.434, -0.892808, -0.318055, 10, 0.211356
62.35, 296.804, 52.0445, -0.956202, -0.306951, 10, 0.222064
62.4, 297.093, 51.636, -1.01705, -0.295361, 10, 0.231815
62.45, 297.356, 51.2108, -1.07529, -0.283328, 10, 0.24065
62.5, 297.593, 50.7709, -1.13083, -0.270899, 10, 0.248592
62.55, 297.806, 50.3185, -1.18363, -0.258116, 10, 0.255652
62.6, 297.995, 49.8555, -1.23364, -0.245025, 10, 0.261825
62.65, 298.16, 49.3837, -1.28082, -0.23167, 10, 0.267101
62.7, 298.303, 48.9045, -1.32515, -0.218097, 10, 0.271461
62.75, 298.425, 48.4196, -1.3666, -0.204352, 10, 0.274883
62.8, 298.526, 47.9299, -1.40516, -0.190485, 10, 0.277343
62.85, 298.609, 47.4368, -1.44084, -0.176544, 10, 0.27882
62.9, 298.674, 46.941, -1.47365, -0.162579, 10, 0.279295
62.95, 298.722, 46.4434, -1.5036, -0.148642, 10, 0.278756
63, 298.756, 45.9445, -1.53072, -0.134782, 10, 0.277196
63.05, 298.776, 45.4449, -1.55505, -0.121051, 10, 0.274621
63.1, 298.784, 44.945, -1.57663, -0.107499, 10, 0.271042
63.15, 298.781, 44.445, -1.59552, -0.0941746, 10, 0.266484
63.2, 298.768, 43.9451, -1.61178, -0.0811255, 10, 0.260981
63.25, 298.748, 43.4455, -1.62548, -0.0683966, 10, 0.254579
63.3, 298.721, 42.9463, -1.6367, -0.0560301, 10, 0.24733
63.35, 298.688, 42.4474, -1.64552, -0.0440652, 10, 0.239297
63.4, 298.65, 41.9488, -1.65203, -0.0325377, 10, 0.23055
63.45, 298.61, 41.4504, -1.65632, -0.0214794, 10, 0.221165
63.5, 298.567, 40.9522, -1.65851, -0.0109184, 10, 0.211221
63.55, 298.523, 40.4542, -1.65868, -0.000878472, 10, 0.200799
63.6, 298.479, 39.9561, -1.65696, 0.00862063, 10, 0.189982
63.65, 298.436, 39.4579, -1.65345, 0.0175633, 10, 0.178853
63.7, 298.395, 38.9597, -1.64826, 0.0259379, 10, 0.167492
63.75, 298.356, 38.4612, -1.64151, 0.0337367, 10, 0.155976
63.8, 298.321, 37.9624, -1.63331, 0.0409556, 10, 0.144379
63.85, 298.29, 37.4634, -1.62379, 0.0475941, 10, 0.13277
63.9, 298.263, 36.9641, -1.61305, 0.0536547, 10, 0.121213
63.95, 298.242, 36.4645, -1.6012, 0.0591431, 10, 0.109766
64, 298.227, 35.9648, -1.58837, 0.0640672, 10, 0.0984833
64.05, 298.218, 35.4648, -1.57466, 0.0684378, 10, 0.0874118
64.1, 298.216, 34.9648, -1.56018, 0.0722675, 10, 0.0765943
64.15, 298.222, 34.4649, -1.54504, 0.0755709, 10, 0.0660681
64.2, 298.234, 33.965, -1.52934, 0.0783642, 10, 0.0558658
64.25, 298.255, 33.4655, -1.51317, 0.080665, 10, 0.0460157
64.3, 298.284, 32.9663, -1.49663, 0.0824921, 10, 0.0365419
64.35, 298.321, 32.4677, -1.47982, 0.0838653, 10, 0.0274649
64.4, 298.366, 31.9697, -1.46282, 0.0848054, 10, 0.0188019
64.45, 298.42, 31.4726, -1.44571, 0.0853338, 10, 0.0105673
64.5, 298.483, 30.9766, -1.42857, 0.0854724, 10, 0.00277235
64.55, 298.554, 30.4816, -1.41148, 0.0852438, 10, -0.00457337
64.6, 298.633, 29.9879, -1.39451, 0.0846706, 10, -0.0114626
64.65, 298.721, 29.4957, -1.37771, 0.0837761, 10, -0.0178902
64.7, 298.817, 29.005, -1.36116, 0.0825835, 10, -0.0238521
64.75, 298.921, 28.5159, -1.3449, 0.0811162, 10, -0.0293461
64.8, 299.033, 28.0286, -1.32899, 0.0793976, 10, -0.0343715
64.85, 299.152, 27.5432, -1.31347, 0.0774512, 10, -0.0389283
64.9, 299.28, 27.0596, -1.29838, 0.0753003, 10, -0.043018
64.95, 299.414, 26.5781, -1.28376, 0.0729681, 10, -0.0466434
65, 299.556, 26.0985, -1.26964, 0.0704778, 10, -0.0498079
65.05, 299.704, 25.621, -1.25605, 0.067852, 10, -0.0525161
65.1, 299.859, 25.1456, -1.24301, 0.0651133, 10, -0.0547739
65.15, 300.02, 24.6722, -1.23053, 0.0622839, 10, -0.0565877
65.2, 300.187, 24.2009, -1.21864, 0.0593856, 10, -0.0579649
65.25, 300.359, 23.7316, -1.20734, 0.0564399, 10, -0.058914
65.3, 300.537, 23.2642, -1.19664, 0.0534677, 10, -0.0594439
65.35, 300.72, 22.7988, -1.18653, 0.0504895, 10, -0.0595649
65.4, 300.907, 22.3353, -1.17702, 0.0475251, 10, -0.0592872
65.45, 301.099, 21.8736, -1.1681, 0.044594, 10, -0.0586223
65.5, 301.295, 21.4136, -1.15975, 0.0417149, 10, -0.057582
65.55, 301.495, 20.9552, -1.15196, 0.038906, 10, -0.0561784
65.6, 301.698, 20.4984, -1.14472, 0.0361848, 10, -0.0544243
65.65, 301.905, 20.0431, -1.13801, 0.0335682, 10, -0.0523325
65.7, 302.114, 19.5892, -1.13179, 0.0310723, 10, -0.0499166
65.75, 302.327, 19.1366, -1.12605, 0.0287128, 10, -0.0471899
65.8, 302.542, 18.6853, -1.12074, 0.0265045, 10, -0.0441667
65.85, 302.759, 18.2351, -1.11585, 0.0244614, 10, -0.0408614
65.9, 302.979, 17.7859, -1.11133, 0.022597, 10, -0.0372892
65.95, 303.201, 17.3378, -1.10714, 0.0209236, 10, -0.0334666
66, 303.424, 16.8906, -1.10325, 0.0194531, 10, -0.0294116
66.05, 303.65, 16.4442, -1.09961, 0.0181958, 10, -0.0251445
66.1, 303.877, 15.9987, -1.09618, 0.0171614, 10, -0.0206891
66.15, 304.105, 15.554, -1.09291, 0.0163577, 10, -0.0160731
66.2, 304.335, 15.11, -1.08975, 0.0157912, 10, -0.0113304
66.25, 304.567, 14.6667, -1.08666, 0.0154661, 10, -0.00650119
66.3, 304.799, 14.2242, -1.08358, 0.0153844, 10, -0.00163425
66.35, 305.033, 13.7824, -1.08047, 0.015545, 10, 0.00321205
66.4, 305.269, 13.3413, -1.07728, 0.0159435, 10, 0.00797025
66.45, 305.506, 12.9009, -1.07397, 0.0165717, 10, 0.0125629
66.5, 305.744, 12.4614, -1.07048, 0.0174169, 10, 0.0169038
66.55, 305.984, 12.0227, -1.06679, 0.0184619, 10, 0.0209012
66.6, 306.225, 11.5849, -1.06285, 0.019685, 10, 0.0244607
66.65, 306.468, 11.148, -1.05864, 0.0210594, 10, 0.0274895
66.7, 306.714, 10.7121, -1.05413, 0.0225546, 10, 0.0299022
66.75, 306.961, 10.2774, -1.0493, 0.0241359, 10, 0.0316258
66.8, 307.21, 9.84386, -1.04415, 0.0257661, 10, 0.0326045
66.85, 307.461, 9.41162, -1.03866, 0.0274063, 10, 0.0328036
66.9, 307.715, 8.98075, -1.03286, 0.0290169, 10, 0.032212
66.95, 307.971, 8.55137, -1.02675, 0.0305589, 10, 0.0308416
67, 308.23, 8.12356, -1.02034, 0.0319952, 10, 0.0287263
67.05, 308.491, 7.69742, -1.01368, 0.0332912, 10, 0.0259197
67.1, 308.755, 7.27302, -1.0068, 0.0344157, 10, 0.0224896
67.15, 309.023, 6.85046, -0.999727, 0.0353414, 10, 0.0185144
67.2, 309.293, 6.4298, -0.992514, 0.0360454, 10, 0.0140796
67.25, 309.566, 6.0111, -0.985209, 0.036509, 10, 0.00927195
67.3, 309.843, 5.5944, -0.977862, 0.0367179, 10, 0.00417862
67.35, 310.122, 5.17975, -0.970527, 0.0366621, 10, -0.00111676
67.4, 310.405, 4.76716, -0.963256, 0.0363354, 10, -0.00653489
67.45, 310.69, 4.35663, -0.956106, 0.0357353, 10, -0.0120022
67.5, 310.978, 3.94816, -0.949131, 0.0348627, 10, -0.0174509
67.55, 311.269, 3.5417, -0.942384, 0.0337217, 10, -0.0228201
67.6, 311.563, 3.13722, -0.935918, 0.032319, 10, -0.0280543
67.65, 311.86, 2.73465, -0.929783, 0.0306638, 10, -0.0331047
67.7, 312.159, 2.3339, -0.924028, 0.0287674, 10, -0.0379276
67.75, 312.46, 1.93489, -0.918698, 0.0266431, 10, -0.0424852
67.8, 312.764, 1.53748, -0.913836, 0.0243059, 10, -0.0467444
67.85, 313.069, 1.14155, -0.909481, 0.0217721, 10, -0.0506769
67.9, 313.376, 0.74696, -0.905669, 0.0190591, 10, -0.0542589
67.95, 313.685, 0.353541, -0.902431, 0.0161856, 10, -0.0574708
68, 313.995, -0.0388769, -0.899797, 0.0131707, 10, -0.0602974
68.05, 314.305, -0.430477, -0.89779, 0.0100344, 10, -0.0627267
68.1, 314.617, -0.821453, -0.896431, 0.00679681, 10, -0.0647509
68.15, 314.929, -1.212, -0.895735, 0.00347853, 10, -0.0663657
68.2, 315.242, -1.60234, -0.895715, 0.000100033, 10, -0.0675699
68.25, 315.554, -1.99267, -0.896379, -0.00331828, 10, -0.0683662
68.3, 315.866, -2.3832, -0.89773, -0.00675625, 10, -0.0687595
68.35, 316.178, -2.77416, -0.899769, -0.0101942, 10, -0.0687583
68.4, 316.489, -3.16575, -0.902492, -0.0136128, 10, -0.0683736
68.45, 316.799, -3.55819, -0.905891, -0.0169938, 10, -0.0676188
68.5, 317.107, -3.95168, -0.909955, -0.0203193, 10, -0.0665095
68.55, 317.414, -4.34641, -0.914671, -0.0235725, 10, -0.0650639
68.6, 317.719, -4.74259, -0.920019, -0.0267375, 10, -0.063301
68.65, 318.022, -5.1404, -0.925981, -0.0297996, 10, -0.061242
68.7, 318.323, -5.54001, -0.932532, -0.0327451, 10, -0.0589094
68.75, 318.621, -5.94157, -0.939648, -0.0355614, 10, -0.0563259
68.8, 318.916, -6.34525, -0.947299, -0.0382372, 10, -0.0535157
68.85, 319.208, -6.75117, -0.955456, -0.0407623, 10, -0.0505032
68.9, 319.496, -7.15946, -0.964087, -0.0431279, 10, -0.0473126
68.95, 319.781, -7.57022, -0.973158, -0.0453264, 10, -0.0439686
69, 320.063, -7.98355, -0.982636, -0.0473511, 10, -0.0404954
69.05, 320.34, -8.39954, -0.992483, -0.049197, 10, -0.0369169
69.1, 320.613, -8.81823, -1.00266, -0.0508598, 10, -0.0332561
69.15, 320.882, -9.23968, -1.01314, -0.0523366, 10, -0.0295357
69.2, 321.147, -9.66393, -1.02388, -0.0536254, 10, -0.0257773
69.25, 321.407, -10.091, -1.03483, -0.0547255, 10, -0.0220016
69.3, 321.662, -10.5209, -1.04597, -0.0556369, 10, -0.0182282
69.35, 321.913, -10.9536, -1.05725, -0.0563607, 10, -0.0144759
69.4, 322.159, -11.3891, -1.06865, -0.0568988, 10, -0.0107619
69.45, 322.399, -11.8274, -1.08011, -0.057254, 10, -0.00710266
69.5, 322.635, -12.2684, -1.09161, -0.0574296, 10, -0.00351325
69.55, 322.865, -12.7121, -1.10311, -0.05743, 10, -7.63358e-06
69.6, 323.091, -13.1584, -1.11457, -0.0572599, 10, 0.00340146
69.65, 323.311, -13.6072, -1.12597, -0.0569248, 10, 0.00670236
69.7, 323.526, -14.0586, -1.13727, -0.0564306, 10, 0.00988458
69.75, 323.736, -14.5123, -1.14844, -0.0557836, 10, 0.0129388
69.8, 323.941, -14.9684, -1.15944, -0.0549908, 10, 0.0158566
69.85, 324.141, -15.4267, -1.17027, -0.0540593, 10, 0.0186309
69.9, 324.336, -15.8871, -1.18088, -0.0529965, 10, 0.0212554
69.95, 324.526, -16.3496, -1.19125, -0.0518103, 10, 0.0237248
70, 324.711, -16.814, -1.20136, -0.0505085, 10, 0.026035
70.05, 324.892, -17.2802, -1.21119, -0.0490994, 10, 0.0281825
70.1, 325.068, -17.7483, -1.22071, -0.0475911, 10, 0.0301648
70.15, 325.239, -18.2179, -1.22992, -0.0459921, 10, 0.0319804
70.2, 325.407, -18.6892, -1.23878, -0.0443107, 10, 0.0336284
70.25, 325.569, -19.1619, -1.2473, -0.0425553, 10, 0.035109
70.3, 325.728, -19.6359, -1.25545, -0.0407341, 10, 0.0364227
70.35, 325.884, -20.1113, -1.26323, -0.0388556, 10, 0.0375711
70.4, 326.035, -20.5878, -1.27062, -0.0369277, 10, 0.0385564
70.45, 326.183, -21.0654, -1.27761, -0.0349587, 10, 0.0393814
70.5, 326.327, -21.5441, -1.2842, -0.0329562, 10, 0.0400495
70.55, 326.469, -22.0237, -1.29039, -0.030928, 10, 0.0405649
70.6, 326.607, -22.5042, -1.29617, -0.0288813, 10, 0.0409323
70.65, 326.743, -22.9855, -1.30154, -0.0268235, 10, 0.0411565
70.7, 326.876, -23.4674, -1.30649, -0.0247613, 10, 0.0412435
70.75, 327.006, -23.9501, -1.31103, -0.0227014, 10, 0.0411993
70.8, 327.135, -24.4333, -1.31516, -0.0206499, 10, 0.0410303
70.85, 327.261, -24.917, -1.31888, -0.0186127, 10, 0.0407435
70.9, 327.386, -25.4013, -1.3222, -0.0165954, 10, 0.0403463
70.95, 327.509, -25.8859, -1.32512, -0.0146031, 10, 0.0398461
71, 327.63, -26.3709, -1.32765, -0.0126405, 10, 0.0392508
71.05, 327.751, -26.8562, -1.32979, -0.0107121, 10, 0.0385686
71.1, 327.87, -27.3417, -1.33156, -0.00882171, 10, 0.0378078
71.15, 327.988, -27.8275, -1.33295, -0.00697286, 10, 0.0369769
71.2, 328.106, -28.3134, -1.33399, -0.00516863, 10, 0.0360846
71.25, 328.224, -28.7995, -1.33467, -0.00341163, 10, 0.03514
71.3, 328.341, -29.2856, -1.33501, -0.00170404, 10, 0.0341518
71.35, 328.457, -29.7717, -1.33502, -4.75805e-05, 10, 0.0331292
71.4, 328.574, -30.2579, -1.33471, 0.0015565, 10, 0.0320815
71.45, 328.691, -30.744, -1.33409, 0.0031074, 10, 0.0310181
71.5, 328.808, -31.2301, -1.33317, 0.0046048, 10, 0.0299481
71.55, 328.926, -31.7161, -1.33196, 0.00604888, 10, 0.0288816
71.6, 329.044, -32.2019, -1.33047, 0.00744029, 10, 0.0278281
71.65, 329.163, -32.6875, -1.32871, 0.00878016, 10, 0.0267974
71.7, 329.283, -33.1729, -1.3267, 0.0100702, 10, 0.0258003
71.75, 329.404, -33.6581, -1.32444, 0.0113125, 10, 0.0248471
71.8, 329.526, -34.143, -1.32193, 0.01251, 10, 0.0239486
71.85, 329.649, -34.6276, -1.3192, 0.0136658, 10, 0.0231174
71.9, 329.774, -35.1118, -1.31624, 0.0147841, 10, 0.0223649
71.95, 329.9, -35.5957, -1.31307, 0.0158693, 10, 0.0217054
72, 330.027, -36.0792, -1.30968, 0.016927, 10, 0.0211538
72.05, 330.156, -36.5623, -1.30609, 0.0179633, 10, 0.0207258
72.1, 330.287, -37.0449, -1.30229, 0.0189854, 10, 0.020442
72.15, 330.42, -37.5269, -1.29829, 0.0200015, 10, 0.0203224
72.2, 330.554, -38.0085, -1.29409, 0.0210213, 10, 0.0203946
72.25, 330.691, -38.4895, -1.28967, 0.0220557, 10, 0.0206885
72.3, 330.829, -38.9698, -1.28505, 0.0231179, 10, 0.0212432
72.35, 330.97, -39.4496, -1.2802, 0.0242232, 10, 0.0221062
72.4, 331.114, -39.9286, -1.27513, 0.0253901, 10, 0.0233389
72.45, 331.259, -40.4069, -1.2698, 0.0266411, 10, 0.0250199
72.5, 331.408, -40.8844, -1.26419, 0.0280039, 10, 0.0272566
72.55, 331.558, -41.3611, -1.25829, 0.0295133, 10, 0.0301877
72.6, 331.712, -41.8369, -1.25204, 0.0312139, 10, 0.0340113
72.65, 331.869, -42.3117, -1.24541, 0.0331635, 10, 0.0389927
72.7, 332.029, -42.7855, -1.23832, 0.0354382, 10, 0.0454938
72.75, 332.192, -43.2581, -1.23069, 0.0381373, 10, 0.0539825
72.8, 332.359, -43.7294, -1.22241, 0.041386, 10, 0.0649724
72.85, 332.529, -44.1994, -1.21333, 0.0453284, 10, 0.0788485
72.9, 332.704, -44.6678, -1.2033, 0.0501098, 10, 0.0956284
72.95, 332.884, -45.1344, -1.19212, 0.0558559, 10, 0.114923
73, 333.069, -45.599, -1.17957, 0.0626651, 10, 0.136184
73.05, 333.259, -46.0612, -1.16543, 0.0706119, 10, 0.158936
73.1, 333.457, -46.5207, -1.14944, 0.0797516, 10, 0.182793
73.15, 333.661, -46.977, -1.13137, 0.0901205, 10, 0.207378
73.2, 333.874, -47.4295, -1.11095, 0.101732, 10, 0.232227
73.25, 334.096, -47.8775, -1.08794, 0.114568, 10, 0.256728
73.3, 334.328, -48.3204, -1.06208, 0.128573, 10, 0.280087
73.35, 334.571, -48.757, -1.03315, 0.14364, 10, 0.30134
73.4, 334.827, -49.1865, -1.00096, 0.15961, 10, 0.319412
73.45, 335.097, -49.6075, -0.965333, 0.17627, 10, 0.333203
73.5, 335.382, -50.0186, -0.926172, 0.193357, 10, 0.341726
73.55, 335.682, -50.4183, -0.883425, 0.210568, 10, 0.344235
73.6, 336, -50.8047, -0.837105, 0.227585, 10, 0.340338
73.65, 336.334, -51.1761, -0.787295, 0.244088, 10, 0.330062
73.7, 336.687, -51.5303, -0.734137, 0.25978, 10, 0.313835
73.75, 337.058, -51.8653, -0.677837, 0.274401, 10, 0.292427
